team_id,season,A_hat_min,A_hat_max,T_j_hat,roster_n,perf_span
Florida International|2022,2022,-0.9307113056275561,2.3770380883154165,-0.10029943046750313,6,3.3077493939429727
Florida International|2023,2023,-0.9307094309143769,1.171292197181893,-0.3040817977963307,4,2.1020016280962697
Florida International|2024,2024,-0.9910442786893662,2.819766328592523,0.1226864936058674,14,3.8108106072818893
Florida State|2017,2017,-1.0822443807275581,2.432410758158326,0.1326698187201297,6,3.514655138885884
Florida State|2019,2019,-0.9279128244673772,1.3006732406798298,0.04193481499483326,4,2.228586065147207
Florida State|2020,2020,-0.9103229259388034,1.3141092413475661,0.08769938259052419,3,2.2244321672863694
Florida State|2021,2021,-0.9113063557014476,-0.6519099469695329,-0.8225654790300029,3,0.2593964087319147
Florida State|2022,2022,-0.5971567448938109,2.210260807948544,0.8065520315273665,2,2.807417552842355
Florida State|2023,2023,0.5934223337877296,1.4024401425395587,0.8703183099974329,3,0.8090178087518292
Florida State|2024,2024,-0.9836205734563155,1.228643585992778,-0.2312062136594761,17,2.2122641594490933
Florida|2016,2016,-1.0518564770747538,1.3648676394914014,0.08568582687671478,7,2.4167241165661553
Florida|2017,2017,-1.0298161854803327,1.0279904779732723,-0.30565173862802897,4,2.057806663453605
Florida|2018,2018,-0.8424661970322732,2.1602615129790945,0.6588976579734107,2,3.0027277100113676
Florida|2019,2019,-0.8771188400765577,0.6086052033549136,-0.15118814649109522,3,1.4857240434314714
Florida|2020,2020,-0.8727797669972613,1.7458555691753004,0.36078116965340773,7,2.6186353361725616
Florida|2022,2022,-0.9307113056275561,1.8141647670772219,0.37744798725010065,4,2.744876072704778
Florida|2024,2024,-0.9910442786893662,1.8373874151029312,-0.12072401224995763,17,2.8284316937922975
Fresno State|2016,2016,-1.0332662915627067,2.3040438115600326,0.2882480292036991,6,3.3373101031227392
Fresno State|2017,2017,-0.944620368203591,0.005640670652372962,-0.6234976723143342,4,0.9502610388559639
Fresno State|2018,2018,-0.9721736575079261,2.261952161992005,0.34913030086545593,5,3.234125819499931
Fresno State|2019,2019,-0.9977545530047541,1.9102010533696643,0.311777857071062,4,2.9079556063744185
Fresno State|2020,2020,-0.8164650285849478,0.009484468128978121,-0.4566764220618362,3,0.8259494967139259
Fresno State|2021,2021,-0.9659161259607982,0.9454258331164678,-0.4662367280877414,5,1.911341959077266
