stage,n_teams,roster_size,target_mean_dist,target_mean_low,target_mean_high,assignment_kernel,assignment_temperature,preferential_alpha,ability_draw,n_selected,score_mode,loo_gap_weight,winner_selection,n_bins,bin_mode,loo_pool_l_mode,n_runs,seed,peak_bin,peak_y,first_bin_y,final_y,tail_drop_frac,left_lift_frac,tail_slope_last3,interior_peak,moderate_downturn,n_individuals,viability_theta,curve_bin_l_col,coverage_peak,median_pool_sd,curve_x,curve_y,curve_n
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,quantile,crowding,40,538001,10,0.18520000000000011,0.020600000000000014,0.18380000000000013,0.007559395248380041,0.888768898488121,0.049400000000000055,True,False,1500,0.7546158731868137,pool_c_loo,99.0,0.7544611244975934,"[0.0, 0.0006, 0.01988571, 0.06221429, 0.07274286, 0.11244286, 0.14431429, 0.19227143, 0.235, 0.29401429, 0.37165714, 0.49825714]","[0.0206, 0.0178, 0.0242, 0.0316, 0.0414, 0.0496, 0.0738, 0.0894, 0.1082, 0.1344, 0.1852, 0.1838]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,equal_width,quality,40,538001,10,0.20840219648329014,0.006286662181996086,0.18639544331321764,0.10559751068572361,0.9698339926925859,-0.015151214965207521,True,True,1500,0.7546158731868137,poolq_loo,99.0,0.7544611244975934,"[-1.14904269, -0.9453934, -0.74435168, -0.55407527, -0.35459231, -0.1571048, 0.04030339, 0.23803185, 0.43630672, 0.6326706, 0.82044913, 1.02970572]","[0.00628666, 0.00765465, 0.0129097, 0.01443598, 0.02904318, 0.04483477, 0.07806379, 0.11342302, 0.16962303, 0.20154666, 0.2084022, 0.18639544]","[1149.0, 2099.0, 3894.0, 6353.0, 7501.0, 8267.0, 8431.0, 8097.0, 6382.0, 4408.0, 2369.0, 1050.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,equal_width,crowding,40,538001,10,0.3103180420121958,0.019351357675165014,0.0,1.0,0.9376402430561724,-0.12989716831180245,True,True,1500,0.7546158731868137,pool_c_loo,99.0,0.7544611244975934,"[0.0, 0.07142857, 0.14285714, 0.20879121, 0.24867725, 0.30535714, 0.36904762, 0.41165414, 0.4679803, 0.5487013, 0.57142857, 0.64285714]","[0.01935136, 0.0374972, 0.06863175, 0.09914585, 0.12615345, 0.14174228, 0.15430549, 0.21692974, 0.20691287, 0.12989717, 0.31031804, 0.0]","[14211.0, 12848.0, 8778.0, 4868.0, 4461.0, 5471.0, 1778.0, 3156.0, 1885.0, 764.0, 1340.0, 440.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,quantile,quality,40,538001,11,0.4255999999999999,0.0036000000000000003,0.4255999999999999,0.0,0.9915413533834586,0.30719999999999986,False,False,1500,0.7546158731868137,poolq_loo,89.0,0.5924354654396484,"[-1.31699249, -0.77627613, -0.55308752, -0.37506506, -0.23496026, -0.1111898, 0.01767179, 0.1475541, 0.28228052, 0.45137758, 0.69715572, 1.22895823]","[0.0036, 0.0028, 0.0048, 0.0052, 0.009, 0.0196, 0.037, 0.0542, 0.0658, 0.1184, 0.214, 0.4256]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,quantile,crowding,40,538001,11,0.4142,0.006000000000000003,0.4142,0.0,0.9855142443264123,0.29079999999999995,False,False,1500,0.7546158731868137,pool_c_loo,89.0,0.5924354654396484,"[0.0, 0.0, 0.0, 0.00158571, 0.02764286, 0.06742857, 0.08835714, 0.14474286, 0.2068, 0.30385714, 0.45612857, 0.70685714]","[0.006, 0.0064, 0.0078, 0.0078, 0.0128, 0.022, 0.0316, 0.0492, 0.0662, 0.1234, 0.2126, 0.4142]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,equal_width,quality,40,538001,11,0.6773037659111047,0.0072796934865900385,0.6773037659111047,0.0,0.9892519518523606,0.31115569371597623,False,False,1500,0.7546158731868137,poolq_loo,89.0,0.5924354654396484,"[-2.06895022, -1.58513685, -1.23750045, -0.93902994, -0.58163174, -0.24047768, 0.10894723, 0.45611116, 0.7974539, 1.09541638, 1.42584042, 1.92831367]","[0.00727969, 0.01706314, 0.0021785, 0.00393568, 0.00583775, 0.02056042, 0.05635877, 0.13828413, 0.24968697, 0.36614807, 0.52425413, 0.67730377]","[884.0, 1024.0, 2230.0, 5124.0, 8503.0, 11555.0, 11747.0, 8720.0, 5646.0, 2621.0, 1009.0, 937.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,ability,0.0,C,12,equal_width,crowding,40,538001,11,0.5370106841580332,0.011673354504093139,0.5370106841580332,0.0,0.9782623421684887,0.18703539016301007,False,False,1500,0.7546158731868137,pool_c_loo,89.0,0.5924354654396484,"[0.02225361, 0.14107143, 0.2125, 0.28392857, 0.35504202, 0.43516969, 0.52930403, 0.59642857, 0.67099567, 0.73166023, 0.8059729, 0.8942695]","[0.01167335, 0.0483567, 0.07609252, 0.11192056, 0.14597593, 0.19702631, 0.29396902, 0.26022866, 0.37478761, 0.34997529, 0.46765055, 0.53701068]","[33928.0, 6475.0, 4597.0, 3230.0, 2218.0, 3041.0, 1545.0, 1369.0, 937.0, 972.0, 918.0, 770.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,quantile,quality,40,538001,10,0.1416000000000001,0.04900000000000003,0.11700000000000006,0.1737288135593221,0.653954802259887,-0.005600000000000008,True,True,1500,0.7546158731868137,poolq_loo,99.0,0.7544611244975934,"[-0.89692198, -0.62746886, -0.47593784, -0.33905234, -0.21351402, -0.09888201, 0.01237776, 0.12429401, 0.25110612, 0.38254594, 0.53872802, 0.80015189]","[0.049, 0.0356, 0.0426, 0.045, 0.0644, 0.0614, 0.084, 0.085, 0.1118, 0.1226, 0.1416, 0.117]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,quantile,crowding,40,538001,10,0.1690000000000001,0.028800000000000013,0.1478000000000001,0.12544378698224842,0.829585798816568,0.01940000000000003,True,True,1500,0.7546158731868137,pool_c_loo,99.0,0.7544611244975934,"[0.0, 0.0006, 0.01988571, 0.06221429, 0.07274286, 0.11244286, 0.14431429, 0.19227143, 0.235, 0.29401429, 0.37165714, 0.49825714]","[0.0288, 0.0262, 0.0308, 0.0396, 0.049, 0.056, 0.0818, 0.0942, 0.1084, 0.1284, 0.169, 0.1478]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,equal_width,quality,40,538001,9,0.14963752867578078,0.0573574009560797,0.07692004619128512,0.4859575210043226,0.6166910703239706,-0.07271748248449567,True,True,1500,0.7546158731868137,poolq_loo,99.0,0.7544611244975934,"[-1.14904269, -0.9453934, -0.74435168, -0.55407527, -0.35459231, -0.1571048, 0.04030339, 0.23803185, 0.43630672, 0.6326706, 0.82044913, 1.02970572]","[0.0573574, 0.04619175, 0.04194115, 0.03862481, 0.05218111, 0.06332133, 0.08652579, 0.10318822, 0.13347177, 0.14963753, 0.13724431, 0.07692005]","[1149.0, 2099.0, 3894.0, 6353.0, 7501.0, 8267.0, 8431.0, 8097.0, 6382.0, 4408.0, 2369.0, 1050.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,equal_width,crowding,40,538001,10,0.22115989599348224,0.0275013614295359,0.0,1.0,0.8756494195930242,-0.10386062040025455,True,True,1500,0.7546158731868137,pool_c_loo,99.0,0.7544611244975934,"[0.0, 0.07142857, 0.14285714, 0.20879121, 0.24867725, 0.30535714, 0.36904762, 0.41165414, 0.4679803, 0.5487013, 0.57142857, 0.64285714]","[0.02750136, 0.04569369, 0.07660138, 0.10358585, 0.12336651, 0.13477523, 0.13775605, 0.19006397, 0.17060735, 0.10386062, 0.2211599, 0.0]","[14211.0, 12848.0, 8778.0, 4868.0, 4461.0, 5471.0, 1778.0, 3156.0, 1885.0, 764.0, 1340.0, 440.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,quantile,quality,40,538001,11,0.2744,0.026400000000000007,0.2744,0.0,0.9037900874635568,0.1565999999999999,False,False,1500,0.7546158731868137,poolq_loo,89.0,0.5924354654396484,"[-1.31699249, -0.77627613, -0.55308752, -0.37506506, -0.23496026, -0.1111898, 0.01767179, 0.1475541, 0.28228052, 0.45137758, 0.69715572, 1.22895823]","[0.0264, 0.0206, 0.0252, 0.0312, 0.0326, 0.0472, 0.0646, 0.0758, 0.0818, 0.1178, 0.1624, 0.2744]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,quantile,crowding,40,538001,11,0.33860000000000007,0.010600000000000004,0.33860000000000007,0.0,0.9686946249261665,0.20779999999999998,False,False,1500,0.7546158731868137,pool_c_loo,89.0,0.5924354654396484,"[0.0, 0.0, 0.0, 0.00158571, 0.02764286, 0.06742857, 0.08835714, 0.14474286, 0.2068, 0.30385714, 0.45612857, 0.70685714]","[0.0106, 0.0118, 0.0146, 0.015, 0.0216, 0.0324, 0.0442, 0.067, 0.08, 0.1308, 0.1934, 0.3386]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,equal_width,quality,40,538001,11,0.4383573700803377,0.04952107426042517,0.4383573700803377,0.0,0.8870303600659218,0.19761703195803393,False,False,1500,0.7546158731868137,poolq_loo,89.0,0.5924354654396484,"[-2.06895022, -1.58513685, -1.23750045, -0.93902994, -0.58163174, -0.24047768, 0.10894723, 0.45611116, 0.7974539, 1.09541638, 1.42584042, 1.92831367]","[0.04952107, 0.03095289, 0.01868532, 0.02173163, 0.02588291, 0.04238865, 0.06980048, 0.12249434, 0.17571711, 0.24074034, 0.41301446, 0.43835737]","[884.0, 1024.0, 2230.0, 5124.0, 8503.0, 11555.0, 11747.0, 8720.0, 5646.0, 2621.0, 1009.0, 937.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,equal_width,crowding,40,538001,11,0.4472217726803639,0.01926370599098082,0.4472217726803639,0.0,0.9569258315051917,0.17036149398601996,False,False,1500,0.7546158731868137,pool_c_loo,89.0,0.5924354654396484,"[0.02225361, 0.14107143, 0.2125, 0.28392857, 0.35504202, 0.43516969, 0.52930403, 0.59642857, 0.67099567, 0.73166023, 0.8059729, 0.8942695]","[0.01926371, 0.0673017, 0.09304864, 0.12369, 0.1476644, 0.18279066, 0.25178254, 0.21219598, 0.30792284, 0.27686028, 0.38326082, 0.44722177]","[33928.0, 6475.0, 4597.0, 3230.0, 2218.0, 3041.0, 1545.0, 1369.0, 937.0, 972.0, 918.0, 770.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,quantile,quality,40,538001,0,0.1386000000000001,0.1386000000000001,0.06420000000000003,0.5367965367965369,0.0,-0.015400000000000011,False,False,1500,0.7546158731868137,poolq_loo,99.0,0.7544611244975934,"[-0.89692198, -0.62746886, -0.47593784, -0.33905234, -0.21351402, -0.09888201, 0.01237776, 0.12429401, 0.25110612, 0.38254594, 0.53872802, 0.80015189]","[0.1386, 0.0806, 0.0714, 0.0642, 0.0766, 0.0648, 0.0788, 0.0678, 0.0844, 0.0796, 0.089, 0.0642]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,quantile,crowding,40,538001,10,0.14720000000000008,0.03880000000000002,0.11980000000000005,0.18614130434782622,0.7364130434782609,-0.0022000000000000214,True,True,1500,0.7546158731868137,pool_c_loo,99.0,0.7544611244975934,"[0.0, 0.0006, 0.01988571, 0.06221429, 0.07274286, 0.11244286, 0.14431429, 0.19227143, 0.235, 0.29401429, 0.37165714, 0.49825714]","[0.0388, 0.0346, 0.0404, 0.0466, 0.0582, 0.0632, 0.088, 0.0946, 0.1066, 0.122, 0.1472, 0.1198]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,equal_width,quality,40,538001,0,0.1967522745237136,0.1967522745237136,0.02581913136388213,0.86877340337547,0.0,-0.06560535878217194,False,False,1500,0.7546158731868137,poolq_loo,99.0,0.7544611244975934,"[-1.14904269, -0.9453934, -0.74435168, -0.55407527, -0.35459231, -0.1571048, 0.04030339, 0.23803185, 0.43630672, 0.6326706, 0.82044913, 1.02970572]","[0.19675227, 0.12964629, 0.10411035, 0.08380343, 0.06954939, 0.07186651, 0.07834413, 0.07746837, 0.08704942, 0.09142449, 0.08795174, 0.02581913]","[1149.0, 2099.0, 3894.0, 6353.0, 7501.0, 8267.0, 8431.0, 8097.0, 6382.0, 4408.0, 2369.0, 1050.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,equal_width,crowding,40,538001,7,0.1640733105662853,0.03753059102113364,0.0,1.0,0.771257184415918,-0.08501268333585404,True,True,1500,0.7546158731868137,pool_c_loo,99.0,0.7544611244975934,"[0.0, 0.07142857, 0.14285714, 0.20879121, 0.24867725, 0.30535714, 0.36904762, 0.41165414, 0.4679803, 0.5487013, 0.57142857, 0.64285714]","[0.03753059, 0.05391522, 0.08269453, 0.10442704, 0.12057635, 0.12534977, 0.12454301, 0.16407331, 0.14073135, 0.08501268, 0.16164273, 0.0]","[14211.0, 12848.0, 8778.0, 4868.0, 4461.0, 5471.0, 1778.0, 3156.0, 1885.0, 764.0, 1340.0, 440.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,quantile,quality,40,538001,0,0.1554000000000001,0.1554000000000001,0.10700000000000007,0.31145431145431146,0.0,0.038200000000000026,False,False,1500,0.7546158731868137,poolq_loo,89.0,0.5924354654396484,"[-1.31699249, -0.77627613, -0.55308752, -0.37506506, -0.23496026, -0.1111898, 0.01767179, 0.1475541, 0.28228052, 0.45137758, 0.69715572, 1.22895823]","[0.1554, 0.0838, 0.0712, 0.072, 0.0632, 0.0608, 0.069, 0.0686, 0.0602, 0.0688, 0.08, 0.107]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,quantile,crowding,40,538001,11,0.264,0.02100000000000001,0.264,0.0,0.9204545454545454,0.13299999999999995,False,False,1500,0.7546158731868137,pool_c_loo,89.0,0.5924354654396484,"[0.0, 0.0, 0.0, 0.00158571, 0.02764286, 0.06742857, 0.08835714, 0.14474286, 0.2068, 0.30385714, 0.45612857, 0.70685714]","[0.021, 0.0214, 0.025, 0.0234, 0.0332, 0.0462, 0.0578, 0.0822, 0.0892, 0.131, 0.1656, 0.264]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,equal_width,quality,40,538001,10,0.27237314748950203,0.2529899943419213,0.1701889181326351,0.3751626410265182,0.07116396504661969,0.08564649086835843,True,True,1500,0.7546158731868137,poolq_loo,89.0,0.5924354654396484,"[-2.06895022, -1.58513685, -1.23750045, -0.93902994, -0.58163174, -0.24047768, 0.10894723, 0.45611116, 0.7974539, 1.09541638, 1.42584042, 1.92831367]","[0.25298999, 0.21528047, 0.15725919, 0.10089724, 0.08802971, 0.06969852, 0.06446811, 0.07692845, 0.07472918, 0.08454243, 0.27237315, 0.17018892]","[884.0, 1024.0, 2230.0, 5124.0, 8503.0, 11555.0, 11747.0, 8720.0, 5646.0, 2621.0, 1009.0, 937.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,equal_width,crowding,40,538001,11,0.36152243423286373,0.03040071335671547,0.36152243423286373,0.0,0.9159091926861342,0.1432284138420068,False,False,1500,0.7546158731868137,pool_c_loo,89.0,0.5924354654396484,"[0.02225361, 0.14107143, 0.2125, 0.28392857, 0.35504202, 0.43516969, 0.52930403, 0.59642857, 0.67099567, 0.73166023, 0.8059729, 0.8942695]","[0.03040071, 0.08386087, 0.10158546, 0.12835015, 0.14259226, 0.16255188, 0.21298583, 0.15693805, 0.23039097, 0.21829402, 0.2939367, 0.36152243]","[33928.0, 6475.0, 4597.0, 3230.0, 2218.0, 3041.0, 1545.0, 1369.0, 937.0, 972.0, 918.0, 770.0]"
