RELDPTH	PARENTUIC	UIC	EDATE	SHORTDSCR	LONGDSCR	ORGTYPENAME	OFF	WO	ENL	CIV	AUTHTOT	CATCODE	SERVICE	GFMCOMPO	UTCAT	UTARMYCAT	UTSIZE	UTGFMSIZE	ID	PARENTID	FYDATE
13	WMPLAA	WMPLJ0		CAB IN BSB ABCT	"FORWARD SUPPORT COMPANY, (COMBINED ARMS BN) (INF), BSB (ABCT)"	"FORWARD SUPPORT COMPANY, (COMBINED ARMS BN) (INF), BSB (ABCT)"						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060794321687900	72060793999901393	20160930
12	WMPGFF	WMPKAA	04/16/16	APS FA Bn	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793999901385	72060794140226414	20160930
13	WMPKAA	WMPKT0		FABN 155SP ABCT	"HHB, FIELD ARTILLERY BATTALION, 155SP (ABCT)"	"HHB, FIELD ARTILLERY BATTALION, 155SP (ABCT)"						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060794326063502	72060793999901385	20160930
13	WMPKAA	WMPKA0		FA BTRY 3X6 A	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION (3X6) 155SP (ABCT)"	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION (3X6) 155SP (ABCT)"						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060794326063643	72060793999901385	20160930
13	WMPKAA	WMPKB0		FA BTRY 3X6 B	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION (3X6) 155SP (ABCT)"	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION (3X6) 155SP (ABCT)"						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060794326063688	72060793999901385	20160930
13	WMPKAA	WMPKC0		FA BTRY 3X6 C	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION (3X6) 155SP (ABCT)"	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION (3X6) 155SP (ABCT)"						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060794326063733	72060793999901385	20160930
12	WMPGFF	WMPGAA	04/16/16	APS HHC ABCT	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793999901353	72060794140226414	20160930
12	WMPGFF	WMPJAA	04/16/16	APS IN Bn	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793999901377	72060794140226414	20160930
13	WMPJAA	WMPJT0		HHC INF ABCT	"HHC, COMBINED ARMS BATTALION (INF) (ABCT)"	"HHC, COMBINED ARMS BATTALION (INF) (ABCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060794015226303	72060793999901377	20160930
13	WMPJAA	WMPJA0		RIFLE CO CAB A	"RIFLE COMPANY, COMBINED ARMS BATTALION (ABCT)"	"RIFLE COMPANY, COMBINED ARMS BATTALION (ABCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060794015226422	72060793999901377	20160930
13	WMPJAA	WMPJB0		RIFLE CO CAB B	"RIFLE COMPANY, COMBINED ARMS BATTALION (ABCT)"	"RIFLE COMPANY, COMBINED ARMS BATTALION (ABCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060794015226461	72060793999901377	20160930
13	WMPJAA	WMPJC0		AR CO CAB ABCT	"ARMOR COMPANY, COMBINED ARMS BATTALION (ABCT)"	"ARMOR COMPANY, COMBINED ARMS BATTALION (ABCT)"						UNIT	ARMY	REGUL	COMBAT	ARMOUR	CO		72060794015226500	72060793999901377	20160930
10	WM66FF	WMP3FF		APS 3	Army Prepositioned Stocks	Army Prepositioned Stocks						UNIT	ARMY	REGUL	COMSER	LOG			72060794459989109	72060794459989091	20160930
11	WMP3FF	WMARFF		APS 9079 IB	Army Prepositioned Stocks	Army Prepositioned Stocks						UNIT	ARMY	REGUL	COMSER	LOG			72060793789252184	72060794459989109	20160930
12	WMARFF	WMARAA	10/16/15	APS HHC 9079 IB	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252098	72060793789252184	20160930
13	WMARAA	WMAR99	07/16/16	Aug HHC 9079 IB	Augmentation Army Preposition Stocks	Augmentation Army Preposition Stocks	0	0	0	0	0	EXCMIL	ARMY	REGUL	MILSVC		AUG		72060793801814349	72060793789252098	20160930
12	WMARFF	WM3AAA	10/16/15	APS 9068 FA Bn	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252141	72060793789252184	20160930
12	WMARFF	WM5AAA	10/16/15	APS 9070 IN Bn	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252303	72060793789252184	20160930
13	WM5AAA	WM5AT0		HHC IBCT	"HEADUQARTERS HEADQUARTERS, INFANTRY BATTALION (IBCT)"	"HEADUQARTERS HEADQUARTERS, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793962117471	72060793789252303	20160930
13	WM5AAA	WM5AA0		RIFLE CO A	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793962117573	72060793789252303	20160930
13	WM5AAA	WM5AB0		RIFLE CO B	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793962117597	72060793789252303	20160930
13	WM5AAA	WM5AC0		RIFLE CO C	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793962117621	72060793789252303	20160930
13	WM5AAA	WM5AD0		WEAPONS CO	"WEAPONS COMPANY, INFANTRY BATTALION (IBCT)"	"WEAPONS COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793962117645	72060793789252303	20160930
12	WMARFF	WM8AAA	10/16/15	APS 9073 IN Bn	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252562	72060793789252184	20160930
13	WM8AAA	WM8AT0		HHC IBCT	"HEADUQARTERS HEADQUARTERS, INFANTRY BATTALION (IBCT)"	"HEADUQARTERS HEADQUARTERS, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793962093215	72060793789252562	20160930
13	WM8AAA	WM8AA0		RIFLE CO A	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793962093317	72060793789252562	20160930
13	WM8AAA	WM8AB0		RIFLE CO B	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793962093341	72060793789252562	20160930
13	WM8AAA	WM8AC0		RIFLE CO C	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793962093365	72060793789252562	20160930
13	WM8AAA	WM8AD0		WEAPONS CO	"WEAPONS COMPANY, INFANTRY BATTALION (IBCT)"	"WEAPONS COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793962093389	72060793789252562	20160930
12	WMARFF	WMABAA	10/16/15	APS 9075 MP Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252500	72060793789252184	20160930
12	WMARFF	WMAEAA	10/16/15	APS 9078 CSB	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252310	72060793789252184	20160930
13	WMAEAA	WMAET0		IBCT	"HHC, BRIGADE SUPPORT BATTALION (INFANTRY BCT)"	"HHC, BRIGADE SUPPORT BATTALION (INFANTRY BCT)"						UNIT	ARMY	REGUL	COMSER	HQSTF	CO		72060793962601297	72060793789252310	20160930
13	WMAEAA	WMAEA0		IN BCT	"DISTRIBUTION COMPANY, BRIGADE SUPPORT BATTALION (INFANTRY BCT)"	"DISTRIBUTION COMPANY, BRIGADE SUPPORT BATTALION (INFANTRY BCT)"						UNIT	ARMY	REGUL	COMSER	SUPPLY	CO		72060793962601336	72060793789252310	20160930
13	WMAEAA	WMAEB0		FLD MNT IBCT	"FIELD MAINTENANCE COMPANY, BRIGADE SUPPORT BATTALION (IBCT)"	"FIELD MAINTENANCE COMPANY, BRIGADE SUPPORT BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMSER	MAINT	CO		72060793962601431	72060793789252310	20160930
13	WMAEAA	WMAEC0		MED CO BSB IBCT	"MEDICAL COMPANY, BRIGADE SUPPORT BATTALION (INFANTRY BCT)"	"MEDICAL COMPANY, BRIGADE SUPPORT BATTALION (INFANTRY BCT)"						UNIT	ARMY	REGUL	COMSER	MEDCL	CO		72060793962601479	72060793789252310	20160930
13	WMAEAA	WMAED0		FSC RECON IBCT	FORWARD SUPPORT COMPANY (RECON) (INFANTRY BCT)	FORWARD SUPPORT COMPANY (RECON) (INFANTRY BCT)						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060793962601544	72060793789252310	20160930
13	WMAEAA	WMAEE0		IBCT	"FORWARD SUPPORT COMPANY (BEB), BSB, (IBCT)"	"FORWARD SUPPORT COMPANY (BEB), BSB, (IBCT)"						UNIT	ARMY	REGUL	COMSER	MAINT	CO		72060793962601597	72060793789252310	20160930
13	WMAEAA	WMAEF0		FA BSB IBCT	"FORWARD SUPPORT COMPANY (FA) BSB, (INFANTRY BCT)"	"FORWARD SUPPORT COMPANY (FA) BSB, (INFANTRY BCT)"						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060793962601665	72060793789252310	20160930
13	WMAEAA	WMAEG0		FSC IN BSB IB G	"FORWARD SUPPORT COMPANY (INF) BSB, (INFANTRY BCT)"	"FORWARD SUPPORT COMPANY (INF) BSB, (INFANTRY BCT)"						UNIT	ARMY	REGUL	COMSER	INF	CO		72060793962601733	72060793789252310	20160930
13	WMAEAA	WMAEH0		FSC IN BSB IB H	"FORWARD SUPPORT COMPANY (INF) BSB, (INFANTRY BCT)"	"FORWARD SUPPORT COMPANY (INF) BSB, (INFANTRY BCT)"						UNIT	ARMY	REGUL	COMSER	INF	CO		72060794063202965	72060793789252310	20160930
13	WMAEAA	WMAEJ0		FSC IN BSB IB J	"FORWARD SUPPORT COMPANY (INF) BSB, (INFANTRY BCT)"	"FORWARD SUPPORT COMPANY (INF) BSB, (INFANTRY BCT)"						UNIT	ARMY	REGUL	COMSER	INF	CO		72060794063203008	72060793789252310	20160930
12	WMARFF	WMN6AA	10/16/15	APS 9079 EN Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252221	72060793789252184	20160930
12	WMARFF	WMCZAA	10/16/15	APS 9124 TC Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252099	72060793789252184	20160930
12	WMARFF	WMD0AA	10/16/15	APS 9137 CM Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252317	72060793789252184	20160930
12	WMARFF	WME6AA	10/16/15	APS 9174 QM Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252519	72060793789252184	20160930
12	WMARFF	WM0KAA	10/16/15	APS 9245 AR Sqd	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252461	72060793789252184	20160930
13	WM0KAA	WM0KT0		NKN	"HHT, CAVALRY SQUADRON (IBCT)"	"HHT, CAVALRY SQUADRON (IBCT)"						UNIT	ARMY	REGUL	COMBAT	ARMOUR	SQDRN		72060793962082179	72060793789252461	20160930
13	WM0KAA	WM0KA0		1ST CAV SQD IBC	"MOTORIZED CAVALRY TROOP, CAVALRY SQUADRON (IBCT)"	"MOTORIZED CAVALRY TROOP, CAVALRY SQUADRON (IBCT)"						UNIT	ARMY	REGUL	COMBAT	ARMOUR	TEAM		72060793962082243	72060793789252461	20160930
13	WM0KAA	WM0KB0		2ND CAV SQD IBC	"MOTORIZED CAVALRY TROOP, CAVALRY SQUADRON (IBCT)"	"MOTORIZED CAVALRY TROOP, CAVALRY SQUADRON (IBCT)"						UNIT	ARMY	REGUL	COMBAT	ARMOUR	TEAM		72060793962082286	72060793789252461	20160930
13	WM0KAA	WM0KC0		DSIMTD CAV IBCT	"DISMOUNTED CAVALRY TROOP, CAVALRY SQUADRON (IBCT)"	"DISMOUNTED CAVALRY TROOP, CAVALRY SQUADRON (IBCT)"						UNIT	ARMY	REGUL	COMBAT	ARMOUR	SQDRN		72060793962082329	72060793789252461	20160930
12	WMARFF	WMGJAA	10/16/15	APS 9288 EN Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252171	72060793789252184	20160930
12	WMARFF	WMMKAA	10/16/15	APS CM Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252205	72060793789252184	20160930
12	WMARFF	WMN5AA	10/16/15	APS EN Bn	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252290	72060793789252184	20160930
13	WMN5AA	WMN5T0		HHC EN BN	"HEADQUARTERS AND HEADQUARTERS COMPANY, ENGINEER BATTALION"	"HEADQUARTERS AND HEADQUARTERS COMPANY, ENGINEER BATTALION"						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060793962183015	72060793789252290	20160930
13	WMN5AA	WMN5A0		FSC EN BN	"FORWARD SUPPORT COMPANY, ENGINEER BATTALION"	"FORWARD SUPPORT COMPANY, ENGINEER BATTALION"						UNIT	ARMY	REGUL	COMSPT	MAINT	CO		72060793962183055	72060793789252290	20160930
12	WMARFF	WMPTAA	10/16/15	APS IN Eqp	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060794257703198	72060793789252184	20160930
13	WMPTAA	WMPTT0		HHC IBCT	"HEADUQARTERS HEADQUARTERS, INFANTRY BATTALION (IBCT)"	"HEADUQARTERS HEADQUARTERS, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060794259063974	72060794257703198	20160930
13	WMPTAA	WMPTA0		RIFLE CO A	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060794259063902	72060794257703198	20160930
13	WMPTAA	WMPTB0		RIFLE CO B	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060794259063926	72060794257703198	20160930
13	WMPTAA	WMPTC0		RIFLE CO C	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060794259063950	72060794257703198	20160930
13	WMPTAA	WMPTD0		WEAPONS CO	"WEAPONS COMPANY, INFANTRY BATTALION (IBCT)"	"WEAPONS COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060794259063861	72060794257703198	20160930
12	WMARFF	WMN7AA	10/16/15	APS EN Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252253	72060793789252184	20160930
12	WMARFF	WMM8AA	10/16/15	APS TC Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252268	72060793789252184	20160930
12	WMARFF	WMPQAA	10/16/15	APS FAEQP BEB	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060794245082250	72060793789252184	20160930
13	WMPQAA	WMPQT0		NKN	"HHC, BRIGADE ENGINEER BN, IBCT"	"HHC, BRIGADE ENGINEER BN, IBCT"						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060794245986091	72060794245082250	20160930
13	WMPQAA	WMPQA0		NKN A	"COMBAT ENGINEER CO, BEB, IBCT"	"COMBAT ENGINEER CO, BEB, IBCT"						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060794245986133	72060794245082250	20160930
13	WMPQAA	WMPQB0		NKN	"COMBAT ENGINEER CO, BEB, IBCT"	"COMBAT ENGINEER CO, BEB, IBCT"						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060794245985985	72060794245082250	20160930
13	WMPQAA	WMPQC0		SIGCO A/IBCT	BRIGADE SIGNAL COMPANY (ABCT/IBCT)	BRIGADE SIGNAL COMPANY (ABCT/IBCT)						UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060794245985946	72060794245082250	20160930
13	WMPQAA	WMPQD0		MI CO BCT	"MILITARY INTELLIGENCE COMPANY, BRIGADE COMBAT TEAM"	"MILITARY INTELLIGENCE COMPANY, BRIGADE COMBAT TEAM"						UNIT	ARMY	REGUL	COMSPT	MILINT	CO		72060794245986034	72060794245082250	20160930
11	WMP3FF	WML4FF		APS 9315 CSB	Army Prepositioned Stocks	Army Prepositioned Stocks						UNIT	ARMY	REGUL	COMSER	LOG			72060793824810775	72060794459989109	20160930
12	WML4FF	WML4AA	10/16/15	APS HHC 9315	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252319	72060793824810775	20160930
12	WML4FF	WMBVAA	10/16/15	APS 9087 EN Tm	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252494	72060793824810775	20160930
12	WML4FF	WMBWAA	10/16/15	APS 9088 EN Tm	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252147	72060793824810775	20160930
12	WML4FF	WMC2AA	10/16/15	APS 9128 TC Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252321	72060793824810775	20160930
12	WML4FF	WMC8AA	10/16/15	APS 9133 TC Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252479	72060793824810775	20160930
12	WML4FF	WMDDAA	10/16/15	APS 9147 MD	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252088	72060793824810775	20160930
12	WML4FF	WMDFAA	10/17/15	APS 9150 OD Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252493	72060793824810775	20160930
12	WML4FF	WMDMAA	10/16/15	APS 9156 QM Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252166	72060793824810775	20160930
12	WML4FF	WMDPAA	10/16/15	APS 9158 QM Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252351	72060793824810775	20160930
12	WML4FF	WME8AA	10/16/15	APS 9176 OD Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252523	72060793824810775	20160930
12	WML4FF	WMEFAA	10/16/15	APS 9182 TC Ctr	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252183	72060793824810775	20160930
12	WML4FF	WMEJAA	10/16/15	APS 9185 TC Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252540	72060793824810775	20160930
12	WML4FF	WMEMAA	10/16/15	APS 9188 TC Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252524	72060793824810775	20160930
12	WML4FF	WMENAA	10/16/15	APS 9189 TC Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252346	72060793824810775	20160930
12	WML4FF	WMF9AA	10/16/15	APS 9233 TC Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252475	72060793824810775	20160930
12	WML4FF	WML2AA	10/16/15	APS 9313 TC Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252517	72060793824810775	20160930
12	WML4FF	WMNGAA	10/16/15	APS 9315 MD Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252202	72060793824810775	20160930
12	WML4FF	WMCWAA	10/16/15	APS HHD 9121	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252150	72060793824810775	20160930
12	WML4FF	WMD2AA	10/16/15	APS HHC 9139	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252063	72060793824810775	20160930
12	WML4FF	WMEXAA	10/16/15	APS HHC 9197	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252558	72060793824810775	20160930
12	WML4FF	WMNEAA	10/16/15	APS HQ MD Sec	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252203	72060793824810775	20160930
12	WML4FF	WMNBAA	10/16/15	APS MD Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252276	72060793824810775	20160930
12	WML4FF	WMNCAA	10/16/15	APS MD Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252206	72060793824810775	20160930
12	WML4FF	WMNDAA	10/16/15	APS MD Ele	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252236	72060793824810775	20160930
12	WML4FF	WMNFAA	10/16/15	APS MD Tm	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252272	72060793824810775	20160930
12	WML4FF	WMNAAA	10/16/15	APS MD Tm	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252244	72060793824810775	20160930
12	WML4FF	WMNJAA	10/16/15	APS QM Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252231	72060793824810775	20160930
12	WML4FF	WMNKAA	10/16/15	APS QM Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252264	72060793824810775	20160930
12	WML4FF	WML8AA	10/16/15	APS SC Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793801814340	72060793824810775	20160930
12	WML4FF	WM0RAA	10/16/15	APS TC Tm	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793817124343	72060793824810775	20160930
12	WML4FF	WM0QAA	10/16/15	APS TC Tm	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793817124342	72060793824810775	20160930
11	WMP3FF	WMLYFF		APS 9309 Spt Bd	Army Prepositioned Stocks	Army Prepositioned Stocks						UNIT	ARMY	REGUL	COMSER	LOG			72060793824810791	72060794459989109	20160930
12	WMLYFF	WMLYAA	10/16/15	APS HHC 9309	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252153	72060793824810791	20160930
12	WMLYFF	WMB7AA	10/17/15	APS 9099 OD Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252084	72060793824810791	20160930
12	WMLYFF	WMCJAA	10/16/15	APS 9109 OD Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252501	72060793824810791	20160930
12	WMLYFF	WMCRAA	10/16/15	APS 9116 TC Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252484	72060793824810791	20160930
12	WMLYFF	WMCSAA	10/16/15	APS 9117 TC Tm	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252466	72060793824810791	20160930
12	WMLYFF	WMCXAA	10/16/15	APS 9122 TC Ele	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252532	72060793824810791	20160930
12	WMLYFF	WMC0AA	10/16/15	APS 9125 TC Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252520	72060793824810791	20160930
12	WMLYFF	WMC1AA	10/16/15	APS 9126 TC Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252093	72060793824810791	20160930
12	WMLYFF	WMC7AA	10/16/15	APS 9132 TC Co	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252553	72060793824810791	20160930
12	WMLYFF	WMD5AA	10/16/15	APS 9142 MD Tm	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252546	72060793824810791	20160930
12	WMLYFF	WMD9AA	10/16/15	APS 9146 MD	Army Prepositioned Stocks	Army Prepositioned Stocks	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG			72060793789252326	72060793824810791	20160930
