athlete_id,team_id,distinct_games,total_minutes,game_rows,canonical_team_id,kept
56807,2325,33,1029.0,33,2325,True
56808,2325,33,922.0,33,2325,True
56810,82,34,849.0,34,82,True
56811,82,34,752.0,34,82,True
56817,2459,30,326.0,30,2459,True
56818,265,31,1005.0,31,265,True
56819,305,32,22.0,32,305,True
56821,2540,33,814.0,33,2540,True
56822,2540,33,293.0,33,2540,True
56824,2540,33,847.0,33,2540,True
56825,2193,30,979.0,30,2193,True
56827,2193,30,846.0,30,2193,True
56829,2653,29,810.0,29,2653,True
56830,2539,32,299.0,32,2539,True
56831,2635,30,675.0,30,2635,True
56832,158,31,709.0,31,158,True
56833,264,31,1047.0,31,264,True
56834,149,33,963.0,33,149,True
56835,264,31,510.0,31,264,True
56836,264,1,0.0,1,264,True
56840,2084,33,718.0,33,2084,True
56842,2130,32,876.0,32,2130,True
56843,2643,30,442.0,30,2643,True
56844,44,33,0.0,33,44,True
56845,45,35,856.0,35,45,True
56849,56,31,880.0,31,56,True
56854,160,32,329.0,32,160,True
56856,163,30,52.0,30,163,True
56857,163,30,0.0,30,163,True
56858,163,30,600.0,30,163,True
56860,2534,35,454.0,35,2534,True
56863,2534,35,818.0,35,2534,True
56867,2534,35,628.0,35,2534,True
56868,2750,31,821.0,31,2750,True
56871,2750,31,170.0,31,2750,True
56875,2083,34,756.0,34,2083,True
56876,2083,34,11.0,34,2083,True
56877,2083,34,560.0,34,2083,True
56878,295,35,1131.0,35,295,True
56883,2643,30,550.0,30,2643,True
56884,2643,30,937.0,30,2643,True
56887,2643,30,1129.0,30,2643,True
56890,2628,33,75.0,33,2628,True
56891,225,31,903.0,31,225,True
56892,225,31,18.0,31,225,True
56893,225,31,0.0,31,225,True
56894,225,31,34.0,31,225,True
56896,2182,30,0.0,30,2182,True
56898,2182,30,951.0,30,2182,True
56899,2182,30,1029.0,30,2182,True
56901,151,33,387.0,33,151,True
56903,325,34,982.0,34,325,True
56904,325,34,787.0,34,325,True
56906,2382,35,1163.0,35,2382,True
56907,46,5,0.0,5,46,True
56908,46,33,733.0,33,46,True
56910,46,33,921.0,33,46,True
56912,2348,36,1022.0,36,2348,True
56913,2348,36,1184.0,36,2348,True
56914,2348,36,1190.0,36,2348,True
56915,3084,30,386.0,30,3084,True
56916,249,31,839.0,31,249,True
56917,145,34,309.0,34,145,True
56919,145,34,965.0,34,145,True
56920,145,34,808.0,34,145,True
56923,97,36,1129.0,36,97,True
56924,2250,38,176.0,38,2250,True
56925,2737,32,0.0,32,2737,True
56926,2247,35,999.0,35,2247,True
56927,2377,31,1154.0,31,2377,True
56928,2377,31,0.0,31,2377,True
56929,2377,31,1092.0,31,2377,True
56930,2377,31,395.0,31,2377,True
56932,2174,33,685.0,33,2174,True
56933,127,39,1055.0,39,127,True
56934,127,39,1309.0,39,127,True
56935,2681,30,6.0,30,2681,True
56936,2529,32,666.0,32,2529,True
56938,2275,34,525.0,34,2275,True
56940,149,33,1189.0,33,149,True
56941,2634,31,0.0,31,2634,True
56946,195,30,4.0,30,195,True
56949,2050,30,575.0,30,2050,True
56950,2132,34,975.0,34,2132,True
56951,2132,34,766.0,34,2132,True
56953,2132,33,43.0,33,2132,True
56954,2132,34,711.0,34,2132,True
56955,2539,32,205.0,32,2539,True
56956,305,32,993.0,32,305,True
56959,2539,32,83.0,32,2539,True
56963,153,38,22.0,38,153,True
56964,153,38,81.0,38,153,True
56966,153,38,102.0,38,153,True
56970,2458,30,619.0,30,2458,True
56972,357,34,859.0,34,357,True
56976,2539,32,589.0,32,2539,True
56977,2539,32,1001.0,32,2539,True
56978,2539,32,77.0,32,2539,True
56979,2546,30,748.0,30,2546,True
56983,2294,34,634.0,34,2294,True
56984,2294,34,625.0,34,2294,True
56985,2294,34,1070.0,34,2294,True
56992,2617,34,922.0,34,2617,True
56994,2617,34,943.0,34,2617,True
56996,183,31,1064.0,31,183,True
56997,183,31,1156.0,31,183,True
56998,2670,36,529.0,36,2670,True
56999,2520,33,1121.0,33,2520,True
57000,2670,36,969.0,36,2670,True
57001,2670,36,240.0,36,2670,True
57003,2535,32,191.0,32,2535,True
57008,233,33,1019.0,33,233,True
57022,2599,33,1150.0,33,2599,True
57024,2599,33,1150.0,33,2599,True
57027,2599,33,1143.0,33,2599,True
57029,278,31,388.0,31,278,True
57030,197,32,982.0,32,197,True
57031,2546,30,874.0,30,2546,True
57034,235,32,634.0,32,235,True
57036,238,35,38.0,35,238,True
57037,26,36,24.0,36,26,True
57038,26,36,18.0,36,26,True
57039,2329,30,38.0,30,2329,True
57041,26,36,1243.0,36,26,True
57042,2754,32,1037.0,32,2754,True
57047,2349,29,747.0,29,2349,True
57048,111,35,1104.0,35,111,True
57049,111,35,600.0,35,111,True
57052,2250,38,145.0,38,2250,True
57053,202,34,962.0,34,202,True
57054,202,34,569.0,34,202,True
57055,232,33,83.0,33,232,True
57056,2142,33,1085.0,33,2142,True
57060,198,34,929.0,34,198,True
57061,228,31,753.0,31,228,True
57062,252,35,197.0,35,252,True
57064,47,31,0.0,31,47,True
57067,47,31,195.0,31,47,True
57068,47,32,565.0,32,47,True
57073,2430,33,200.0,33,2430,True
57078,2066,32,47.0,32,2066,True
57083,2005,31,222.0,31,2005,True
57084,2545,32,730.0,32,2545,True
57085,2005,31,525.0,31,2005,True
57086,2005,31,929.0,31,2005,True
57088,2005,31,310.0,31,2005,True
57089,2005,31,706.0,31,2005,True
57090,2628,33,211.0,33,2628,True
57091,8,36,957.0,36,8,True
57092,2305,36,133.0,36,2305,True
57096,344,32,0.0,32,344,True
57097,2031,31,782.0,31,2031,True
57102,2031,31,407.0,31,2031,True
57107,189,33,173.0,33,189,True
57110,2454,35,903.0,35,2454,True
57113,2608,31,14.0,31,2608,True
57114,135,33,1007.0,33,135,True
57116,166,34,1095.0,34,166,True
57118,155,30,722.0,30,155,True
57120,166,34,637.0,34,166,True
57121,2239,31,174.0,31,2239,True
57122,248,32,558.0,32,248,True
57125,350,32,1161.0,32,350,True
57126,350,32,1032.0,32,350,True
57127,350,32,456.0,32,350,True
57129,259,33,986.0,33,259,True
57130,350,32,865.0,32,350,True
57133,2459,30,0.0,30,2459,True
57135,2459,30,205.0,30,2459,True
57136,66,34,524.0,34,66,True
57139,204,31,642.0,31,204,True
57140,2599,33,85.0,33,2599,True
57141,264,31,138.0,31,264,True
57143,338,32,129.0,32,338,True
57144,58,32,1084.0,32,58,True
57146,2415,31,30.0,31,2415,True
57147,2597,35,1184.0,35,2597,True
57148,2597,35,399.0,35,2597,True
57149,2597,35,1188.0,35,2597,True
57150,2597,35,542.0,35,2597,True
57151,2379,33,830.0,33,2379,True
57156,2459,30,607.0,30,2459,True
57157,2739,33,41.0,33,2739,True
57158,2739,33,926.0,33,2739,True
57159,2739,33,1156.0,33,2739,True
57160,2628,33,1055.0,33,2628,True
57161,2916,29,87.0,29,2916,True
57165,2230,31,924.0,31,2230,True
57168,2569,33,366.0,33,2569,True
57171,333,34,1040.0,34,333,True
57173,59,31,0.0,31,59,True
57174,152,36,1256.0,36,152,True
57175,333,34,604.0,34,333,True
57176,333,34,1200.0,34,333,True
57179,68,34,248.0,34,68,True
57180,68,34,785.0,34,68,True
57181,3084,30,174.0,30,3084,True
57182,68,34,207.0,34,68,True
57183,68,34,999.0,34,68,True
57184,68,34,753.0,34,68,True
57185,2507,34,1257.0,34,2507,True
57192,2630,34,43.0,34,2630,True
57193,2630,34,142.0,34,2630,True
57196,68,34,88.0,34,68,True
57198,338,32,871.0,32,338,True
57204,2239,31,679.0,31,2239,True
57206,250,31,34.0,31,250,True
57216,326,31,834.0,31,326,True
57218,2329,30,715.0,30,2329,True
57219,2329,30,217.0,30,2329,True
57221,2329,30,32.0,30,2329,True
57240,135,33,936.0,33,135,True
57242,2413,34,0.0,34,2413,True
57243,2413,34,913.0,34,2413,True
57248,2306,32,675.0,32,2306,True
57250,311,30,116.0,30,311,True
57251,2309,35,0.0,35,2309,True
57252,311,30,882.0,30,311,True
57254,2870,31,63.0,31,2870,True
57255,2870,31,894.0,31,2870,True
57259,2870,31,987.0,31,2870,True
57260,2325,33,907.0,33,2325,True
57262,48,30,788.0,30,48,True
57264,48,30,563.0,30,48,True
57266,2565,28,880.0,28,2565,True
57272,2473,33,617.0,33,2473,True
57273,108,30,758.0,30,108,True
57274,108,30,902.0,30,108,True
57275,108,30,9.0,30,108,True
57276,108,30,1030.0,30,108,True
57277,108,30,292.0,30,108,True
57278,108,30,434.0,30,108,True
57281,2352,30,918.0,30,2352,True
57283,2430,33,1178.0,33,2430,True
57288,2739,1,0.0,1,2739,True
57292,2641,32,40.0,32,2641,True
57293,61,33,400.0,33,61,True
57294,2641,32,775.0,32,2641,True
57297,2641,32,212.0,32,2641,True
57298,227,33,653.0,33,227,True
57299,155,30,796.0,30,155,True
57301,158,31,1086.0,31,158,True
57303,2567,34,0.0,34,2567,True
57305,232,33,834.0,33,232,True
57306,232,33,102.0,33,232,True
57308,232,33,824.0,33,232,True
57309,2169,36,1067.0,36,2169,True
57310,2272,33,0.0,33,2272,True
57310,2029,6,0.0,6,2272,False
57312,2169,36,1149.0,36,2169,True
57324,70,30,921.0,30,70,True
57329,2320,30,47.0,30,2320,True
57330,276,32,463.0,32,276,True
57332,2084,32,0.0,32,2084,True
57333,276,32,478.0,32,276,True
57334,116,30,539.0,30,116,True
57338,2908,35,1191.0,35,2908,True
57340,2908,35,1084.0,35,2908,True
57342,2582,35,1010.0,35,2582,True
57343,2908,36,968.0,36,2908,True
57344,304,30,309.0,30,304,True
57345,300,34,879.0,34,300,True
57346,300,34,1012.0,34,300,True
57347,300,34,44.0,34,300,True
57349,300,34,567.0,34,300,True
57350,300,34,399.0,34,300,True
57355,2569,33,0.0,33,2569,True
57356,183,31,0.0,31,183,True
57357,2344,34,508.0,34,2344,True
57358,2368,32,500.0,32,2368,True
57359,2368,32,1035.0,32,2368,True
57361,2368,32,851.0,32,2368,True
57362,71,33,682.0,33,71,True
57363,2226,28,754.0,28,2226,True
57364,218,37,1224.0,37,218,True
57367,324,34,1064.0,34,324,True
57369,2277,28,616.0,28,2277,True
57369,2428,1,0.0,1,2277,False
57373,2277,28,546.0,28,2277,True
57373,2428,1,0.0,1,2277,False
57374,155,30,440.0,30,155,True
57377,120,35,8.0,35,120,True
57378,299,33,0.0,33,299,True
57381,120,35,5.0,35,120,True
57383,2363,33,1019.0,33,2363,True
57384,2363,33,749.0,33,2363,True
57385,45,34,99.0,34,45,True
57386,2363,33,803.0,33,2363,True
57389,112358,30,795.0,30,112358,True
57390,2450,34,61.0,34,2450,True
57391,2450,34,833.0,34,2450,True
57398,2197,33,535.0,33,2197,True
57400,155,30,621.0,30,155,True
57401,155,30,73.0,30,155,True
57402,2239,31,732.0,31,2239,True
57403,278,32,944.0,32,278,True
57404,2390,38,1278.0,38,2390,True
57405,218,37,939.0,37,218,True
57406,251,34,835.0,34,251,True
57408,2550,31,976.0,31,2550,True
57409,2428,33,1109.0,33,2428,True
57410,85,31,721.0,31,85,True
57413,2674,34,841.0,34,2674,True
57414,2241,35,958.0,35,2241,True
57415,2115,31,0.0,31,2115,True
57416,2115,31,60.0,31,2115,True
57425,231,33,85.0,33,231,True
57426,13,29,850.0,29,13,True
57428,2029,32,317.0,32,2029,True
57428,62,11,0.0,11,2029,False
57436,2011,29,601.0,29,2011,True
57440,302,32,562.0,32,302,True
57441,2934,33,731.0,33,2934,True
57442,2127,31,1106.0,31,2127,True
57444,2127,31,644.0,31,2127,True
57445,2127,31,735.0,31,2127,True
57446,232,33,6.0,33,232,True
57447,2296,32,592.0,32,2296,True
57454,2561,31,611.0,31,2561,True
57457,2561,31,930.0,31,2561,True
57459,294,32,38.0,32,294,True
57460,94,30,350.0,30,94,True
57463,2320,30,710.0,30,2320,True
57465,322,33,61.0,33,322,True
57466,322,33,967.0,33,322,True
57467,322,33,892.0,33,322,True
57468,322,33,1027.0,33,322,True
57475,2724,35,1145.0,35,2724,True
57483,27,31,552.0,31,27,True
57486,167,31,605.0,31,167,True
57487,2448,20,0.0,20,2448,True
57488,2692,30,6.0,30,2692,True
57489,2154,31,980.0,31,2154,True
57490,2154,31,101.0,31,2154,True
57493,2447,29,0.0,29,2447,True
57496,2447,29,349.0,29,2447,True
57502,55,31,941.0,31,55,True
57509,85,31,663.0,31,85,True
57512,2309,35,1140.0,35,2309,True
57518,116,30,26.0,30,116,True
57519,116,30,576.0,30,116,True
57523,349,30,81.0,30,349,True
57524,349,30,616.0,30,349,True
57525,349,30,199.0,30,349,True
57530,349,30,17.0,30,349,True
57541,2437,29,309.0,29,2437,True
57599,2430,33,343.0,33,2430,True
57632,197,32,11.0,32,197,True
57663,2110,29,0.0,29,2110,True
57664,2253,32,848.0,32,2253,True
57666,2110,29,877.0,29,2110,True
57675,2638,33,0.0,33,2638,True
57680,2582,35,335.0,35,2582,True
57685,2241,35,1200.0,35,2241,True
57686,2870,31,911.0,31,2870,True
57697,2437,29,995.0,29,2437,True
57747,2448,32,0.0,32,2448,True
57784,2174,33,5.0,33,2174,True
57789,2534,35,1017.0,35,2534,True
57790,2640,35,1234.0,35,2640,True
57798,2463,33,1111.0,33,2463,True
57806,2352,30,31.0,30,2352,True
57807,2325,33,210.0,33,2325,True
57816,2603,31,121.0,31,2603,True
57817,2885,33,409.0,33,2885,True
57819,139,32,0.0,32,139,True
57821,218,37,20.0,37,218,True
57823,2306,32,11.0,32,2306,True
57824,2306,32,65.0,32,2306,True
57825,197,32,18.0,32,197,True
57826,197,32,98.0,32,197,True
57837,2127,31,928.0,31,2127,True
57844,2142,33,1086.0,33,2142,True
57926,2294,34,25.0,34,2294,True
57928,127,39,32.0,39,127,True
57929,135,33,45.0,33,135,True
57931,213,34,6.0,34,213,True
57954,24,37,0.0,37,24,True
57968,265,31,0.0,31,265,True
58169,2515,34,892.0,34,2515,True
58170,2515,34,985.0,34,2515,True
58171,2261,35,833.0,35,2261,True
58172,2515,34,531.0,34,2515,True
58173,2515,34,744.0,34,2515,True
58174,2515,34,722.0,34,2515,True
58359,2541,31,10.0,31,2541,True
58421,156,33,25.0,33,156,True
58422,159,29,544.0,29,159,True
58426,159,29,814.0,29,159,True
58429,85,31,741.0,31,85,True
58430,2166,32,1112.0,32,2166,True
58431,151,33,7.0,33,151,True
58436,2241,35,121.0,35,2241,True
58438,2244,31,66.0,31,2244,True
58439,2244,31,733.0,31,2244,True
58440,2244,31,412.0,31,2244,True
58443,2247,35,705.0,35,2247,True
58446,2272,33,14.0,33,2272,True
58446,2029,6,0.0,6,2272,False
58447,2272,33,913.0,33,2272,True
58447,2029,6,34.0,6,2272,False
58448,2272,33,995.0,33,2272,True
58449,2272,33,20.0,33,2272,True
58449,2029,6,0.0,6,2272,False
58454,107,30,109.0,30,107,True
58455,107,30,9.0,30,107,True
58457,2413,34,0.0,34,2413,True
58466,2545,32,449.0,32,2545,True
58469,2504,33,993.0,33,2504,True
58472,2751,35,182.0,35,2751,True
58476,96,39,9.0,39,96,True
58477,96,39,16.0,39,96,True
58481,2335,32,216.0,32,2335,True
58483,2335,32,358.0,32,2335,True
58484,2335,32,858.0,32,2335,True
58486,288,31,253.0,31,288,True
58490,2350,37,32.0,37,2350,True
58491,2678,30,265.0,30,2678,True
58493,2382,35,1158.0,35,2382,True
58495,193,32,1034.0,32,193,True
58496,2439,33,27.0,33,2439,True
58504,2415,31,1065.0,31,2415,True
58507,2426,32,214.0,32,2426,True
58508,2426,32,836.0,32,2426,True
58512,2275,34,1105.0,34,2275,True
58703,219,28,281.0,28,219,True
58704,219,28,514.0,28,219,True
58705,219,28,0.0,28,219,True
58707,2502,29,7.0,29,2502,True
58708,2520,33,13.0,33,2520,True
58710,2523,35,924.0,35,2523,True
58714,23,30,870.0,30,23,True
58718,2523,35,258.0,35,2523,True
58719,2561,31,0.0,31,2561,True
58727,350,32,0.0,32,350,True
58728,2460,35,767.0,35,2460,True
58730,2634,31,886.0,31,2634,True
58750,302,32,23.0,32,302,True
58756,2016,32,1030.0,32,2016,True
58813,2506,32,847.0,32,2506,True
59126,2437,29,316.0,29,2437,True
59162,2344,34,30.0,34,2344,True
59220,2514,30,810.0,30,2514,True
59221,2514,30,873.0,30,2514,True
59223,2514,30,808.0,30,2514,True
59224,2514,30,1106.0,30,2514,True
59226,2514,30,0.0,30,2514,True
59287,193,32,34.0,32,193,True
59340,2571,35,457.0,35,2571,True
59920,2565,28,426.0,28,2565,True
60051,2599,24,0.0,24,2599,True
60059,294,32,623.0,32,294,True
60095,2504,33,817.0,33,2504,True
60157,147,30,870.0,30,147,True
60196,2504,33,1154.0,33,2504,True
60204,2130,32,378.0,32,2130,True
60379,258,34,21.0,34,258,True
60481,2483,36,7.0,36,2483,True
60554,24,37,14.0,37,24,True
60668,2612,33,9.0,33,2612,True
60679,2016,32,632.0,32,2016,True
60714,399,33,8.0,33,399,True
60715,158,31,812.0,31,158,True
60784,2169,36,343.0,36,2169,True
60788,154,32,8.0,32,154,True
60801,2711,34,21.0,34,2711,True
60839,127,39,219.0,39,127,True
60861,2368,32,32.0,32,2368,True
60891,189,33,54.0,33,189,True
60966,259,33,278.0,33,259,True
60976,57,33,610.0,33,57,True
61010,2065,21,573.0,21,2065,True
61017,12,38,23.0,38,12,True
61143,333,34,92.0,34,333,True
61155,103,32,1204.0,32,103,True
61157,41,35,947.0,35,41,True
61158,2086,34,0.0,34,2086,True
61160,154,32,1007.0,32,154,True
61161,154,32,673.0,32,154,True
61162,154,32,869.0,32,154,True
61163,154,32,103.0,32,154,True
61164,154,32,359.0,32,154,True
61165,45,34,0.0,34,45,True
61166,119,32,0.0,32,119,True
61167,104,30,713.0,30,104,True
61168,104,30,845.0,30,104,True
61169,104,30,1068.0,30,104,True
61170,156,33,0.0,33,156,True
61172,311,30,795.0,30,311,True
61173,311,30,917.0,30,311,True
61175,2184,31,986.0,31,2184,True
61177,264,31,298.0,31,264,True
61178,45,35,1162.0,35,45,True
61179,45,35,1107.0,35,45,True
61180,45,35,1055.0,35,45,True
61181,45,35,1103.0,35,45,True
61182,44,33,0.0,33,44,True
61183,257,35,1093.0,35,257,True
61184,2097,32,186.0,32,2097,True
61185,257,35,822.0,35,257,True
61186,2674,34,663.0,34,2674,True
61189,2752,37,963.0,37,2752,True
61190,2752,37,586.0,37,2752,True
61191,2428,32,0.0,32,2428,True
61192,193,32,449.0,32,193,True
61193,325,34,0.0,34,325,True
61194,338,32,880.0,32,338,True
61195,338,32,1144.0,32,338,True
61197,2382,35,148.0,35,2382,True
61199,326,31,723.0,31,326,True
61200,2454,35,1065.0,35,2454,True
61201,2229,33,675.0,33,2229,True
61202,2454,35,181.0,35,2454,True
61203,2454,35,764.0,35,2454,True
61206,56,31,660.0,31,56,True
61208,2473,18,0.0,18,2473,True
61208,66,13,39.0,13,2473,False
61210,315,30,241.0,30,315,True
61211,66,34,934.0,34,66,True
61212,66,34,1045.0,34,66,True
61213,164,30,112.0,30,164,True
61214,127,39,0.0,39,127,True
61215,152,36,0.0,36,152,True
61216,2428,33,283.0,33,2428,True
61217,269,32,707.0,32,269,True
61219,221,34,932.0,34,221,True
61220,221,34,1152.0,34,221,True
61222,147,30,905.0,30,147,True
61224,147,29,23.0,29,147,True
61225,147,30,794.0,30,147,True
61231,2692,30,997.0,30,2692,True
61233,2692,30,802.0,30,2692,True
61236,50,29,0.0,29,50,True
61239,2415,31,398.0,31,2415,True
61240,2272,33,632.0,33,2272,True
61240,2029,6,18.0,6,2272,False
61241,2272,33,956.0,33,2272,True
61241,2029,6,26.0,6,2272,False
61242,2272,33,712.0,33,2272,True
61242,2029,6,22.0,6,2272,False
61243,2430,33,2.0,33,2430,True
61244,2619,35,0.0,35,2619,True
61249,2506,32,593.0,32,2506,True
61250,2506,32,78.0,32,2506,True
61252,294,32,210.0,32,294,True
61258,2427,31,564.0,31,2427,True
61259,2427,31,214.0,31,2427,True
61260,2427,31,167.0,31,2427,True
61263,356,33,45.0,33,356,True
61264,135,33,436.0,33,135,True
61265,269,32,0.0,32,269,True
61266,2181,31,0.0,31,2181,True
61267,77,32,941.0,32,77,True
61268,77,32,720.0,32,77,True
61269,2550,31,38.0,31,2550,True
61270,213,34,444.0,34,213,True
61272,213,34,860.0,34,213,True
61273,2509,34,1065.0,34,2509,True
61274,2509,34,827.0,34,2509,True
61275,248,32,0.0,32,248,True
61277,2509,34,16.0,34,2509,True
61278,275,40,1239.0,40,275,True
61279,275,40,266.0,40,275,True
61281,13,29,879.0,29,13,True
61282,13,29,0.0,29,13,True
61284,13,29,226.0,29,13,True
61286,299,33,807.0,33,299,True
61287,239,34,203.0,34,239,True
61289,279,31,22.0,31,279,True
61290,279,31,13.0,31,279,True
61293,302,32,857.0,32,302,True
61298,2247,35,20.0,35,2247,True
61299,2247,35,1294.0,35,2247,True
61300,2247,35,688.0,35,2247,True
61301,2247,35,1104.0,35,2247,True
61303,2309,35,859.0,35,2309,True
61304,2572,7,99.0,7,2572,True
61305,261,34,0.0,34,261,True
61307,256,33,1174.0,33,256,True
61308,2168,36,0.0,36,2168,True
61309,256,33,330.0,33,256,True
61310,256,33,185.0,33,256,True
61315,119,32,900.0,32,119,True
61316,2729,33,702.0,33,2729,True
61317,2729,33,1000.0,33,2729,True
61319,248,32,877.0,32,248,True
61321,245,33,845.0,33,245,True
61322,265,31,0.0,31,265,True
61323,2,35,0.0,35,2,True
61323,202,1,0.0,1,2,False
61324,276,32,503.0,32,276,True
61327,276,32,920.0,32,276,True
61328,235,32,803.0,32,235,True
61330,338,32,598.0,32,338,True
61331,242,32,1055.0,32,242,True
61335,242,32,0.0,32,242,True
61338,2572,29,730.0,29,2572,True
61339,2572,29,274.0,29,2572,True
61341,2309,11,0.0,11,2309,True
61342,2572,29,307.0,29,2572,True
61343,2655,31,993.0,31,2655,True
61344,2655,31,439.0,31,2655,True
61345,526,33,724.0,33,526,True
61348,202,34,913.0,34,202,True
61349,202,34,1174.0,34,202,True
61350,202,34,730.0,34,202,True
61351,202,34,1069.0,34,202,True
61353,2116,30,746.0,30,2116,True
61355,2116,30,283.0,30,2116,True
61356,2116,30,702.0,30,2116,True
61357,2116,30,9.0,30,2116,True
61358,2630,34,1182.0,34,2630,True
61360,2628,33,790.0,33,2628,True
61362,2638,33,500.0,33,2638,True
61365,2739,33,1060.0,33,2739,True
61366,2739,33,1031.0,33,2739,True
61369,85,31,0.0,31,85,True
61370,85,31,0.0,31,85,True
61371,2350,37,884.0,37,2350,True
61372,2350,36,686.0,36,2350,True
61378,270,30,0.0,30,270,True
61380,2750,31,531.0,31,2750,True
61381,160,32,630.0,32,160,True
61394,225,31,842.0,31,225,True
61395,172,30,10.0,30,172,True
61396,238,34,0.0,34,238,True
61398,172,30,45.0,30,172,True
61399,108,30,1039.0,30,108,True
61400,108,30,238.0,30,108,True
61403,108,30,690.0,30,108,True
61404,108,29,0.0,29,108,True
61405,43,32,949.0,32,43,True
61406,43,32,1012.0,32,43,True
61407,43,32,42.0,32,43,True
61409,2099,33,602.0,33,2099,True
61411,314,35,1272.0,35,314,True
61413,314,35,26.0,35,314,True
61414,314,35,1201.0,35,314,True
61416,257,35,813.0,35,257,True
61417,2634,31,0.0,31,2634,True
61418,2520,33,339.0,33,2520,True
61421,2520,33,800.0,33,2520,True
61423,2520,33,578.0,33,2520,True
61425,2561,31,748.0,31,2561,True
61426,2561,31,141.0,31,2561,True
61427,2415,31,783.0,31,2415,True
61428,2415,31,1077.0,31,2415,True
61430,2006,35,806.0,35,2006,True
61431,2006,35,648.0,35,2006,True
61433,2050,30,762.0,30,2050,True
61434,179,31,1114.0,31,179,True
61436,2050,30,22.0,30,2050,True
61437,189,33,822.0,33,189,True
61438,189,33,892.0,33,189,True
61440,2084,33,861.0,33,2084,True
61444,2649,33,41.0,33,2649,True
61445,2649,33,897.0,33,2649,True
61446,2711,34,1024.0,34,2711,True
61447,2711,34,53.0,34,2711,True
61448,2711,34,77.0,34,2711,True
61450,2711,34,417.0,34,2711,True
61451,2711,34,290.0,34,2711,True
61452,2711,34,19.0,34,2711,True
61453,2711,34,399.0,34,2711,True
61454,71,33,807.0,33,71,True
61456,325,34,709.0,34,325,True
61457,156,33,558.0,33,156,True
61459,294,32,1080.0,32,294,True
