athlete_id,team_id,points,minutes,missing_minutes_rows,missing_points_rows,distinct_games,game_rows,ppm
3138476,2368,13.0,66.0,18,18,32,32,0.19696969696969696
3138477,315,9.0,139.0,12,12,30,30,0.06474820143884892
3138479,315,47.0,207.0,9,9,30,30,0.22705314009661837
3138480,315,24.0,88.0,19,19,30,30,0.2727272727272727
3138481,315,2.0,77.0,15,15,30,30,0.025974025974025976
3138490,2520,23.0,125.0,10,10,33,33,0.184
3138491,2520,10.0,93.0,9,9,33,33,0.10752688172043011
3138495,2561,78.0,314.0,2,2,31,31,0.2484076433121019
3138496,2046,79.0,288.0,3,3,30,30,0.2743055555555556
3138499,2046,40.0,238.0,9,9,30,30,0.16806722689075632
3138501,2046,15.0,59.0,16,16,30,30,0.2542372881355932
3138505,2057,92.0,188.0,4,4,33,33,0.48936170212765956
3138509,2413,124.0,470.0,1,1,34,34,0.26382978723404255
3138510,2413,99.0,331.0,5,5,34,34,0.2990936555891239
3138511,2413,42.0,242.0,6,6,34,34,0.17355371900826447
3138512,2413,98.0,235.0,11,11,34,34,0.41702127659574467
3138513,93,82.0,404.0,2,2,35,35,0.20297029702970298
3138515,93,36.0,312.0,6,6,35,35,0.11538461538461539
3138547,2546,27.0,93.0,20,20,30,30,0.2903225806451613
3138548,2546,20.0,77.0,18,18,30,30,0.2597402597402597
3138550,2546,33.0,120.0,15,15,30,30,0.275
3138551,2546,142.0,460.0,1,1,30,30,0.30869565217391304
3138552,2565,24.0,175.0,1,1,28,28,0.13714285714285715
3138555,2565,62.0,162.0,2,2,28,28,0.38271604938271603
3138556,2565,54.0,134.0,12,12,28,28,0.40298507462686567
3138566,2630,25.0,37.0,19,19,34,34,0.6756756756756757
3138569,2630,146.0,466.0,4,4,34,34,0.3133047210300429
3138570,2630,44.0,184.0,9,9,34,34,0.2391304347826087
3138574,2634,208.0,631.0,5,5,31,31,0.329635499207607
3138577,2634,290.0,674.0,2,2,31,31,0.43026706231454004
3138578,2634,46.0,232.0,10,10,31,31,0.19827586206896552
3138582,2635,331.0,842.0,1,1,30,30,0.39311163895486934
3138585,2635,8.0,22.0,24,24,30,30,0.36363636363636365
3141195,2026,10.0,53.0,19,19,29,29,0.18867924528301888
3141196,2026,97.0,420.0,1,1,29,29,0.23095238095238096
3141197,2026,40.0,146.0,8,8,29,29,0.273972602739726
3141198,2026,7.0,25.0,22,22,29,29,0.28
3141209,2032,167.0,434.0,1,1,29,29,0.3847926267281106
3141212,2032,74.0,222.0,17,17,29,29,0.3333333333333333
3141213,2032,51.0,312.0,7,7,29,29,0.16346153846153846
3141217,2032,78.0,322.0,4,4,29,29,0.2422360248447205
3141218,2032,5.0,26.0,26,26,29,29,0.19230769230769232
3141253,290,34.0,154.0,6,6,31,31,0.22077922077922077
3141258,290,34.0,98.0,12,12,31,31,0.3469387755102041
3141260,2247,58.0,251.0,3,3,35,35,0.23107569721115537
3141262,2247,71.0,208.0,3,3,35,35,0.34134615384615385
3141267,309,319.0,921.0,1,1,36,36,0.3463626492942454
3141269,309,23.0,200.0,9,9,36,36,0.115
3143547,2433,17.0,119.0,19,19,38,38,0.14285714285714285
3143558,6,29.0,140.0,15,15,33,33,0.20714285714285716
3143559,6,202.0,644.0,1,1,33,33,0.3136645962732919
3143562,6,23.0,61.0,27,27,32,32,0.3770491803278688
3143564,250,28.0,130.0,13,13,31,31,0.2153846153846154
3143566,250,191.0,536.0,2,2,31,31,0.35634328358208955
3143730,326,18.0,45.0,22,22,31,31,0.4
3143735,326,10.0,29.0,22,22,31,31,0.3448275862068966
3143736,326,13.0,45.0,22,22,31,31,0.28888888888888886
3143752,2653,19.0,117.0,7,7,29,29,0.1623931623931624
3143757,2031,4.0,78.0,19,19,31,31,0.05128205128205128
3143760,2031,15.0,125.0,9,9,31,31,0.12
3143992,2335,62.0,365.0,7,7,32,32,0.16986301369863013
3143993,2335,5.0,28.0,14,14,32,32,0.17857142857142858
3143994,2335,61.0,176.0,3,3,32,32,0.3465909090909091
3143995,2335,179.0,630.0,7,7,32,32,0.2841269841269841
3143996,2335,115.0,525.0,3,3,32,32,0.21904761904761905
3146550,2501,145.0,248.0,8,8,33,33,0.5846774193548387
3146551,2501,150.0,722.0,2,2,33,33,0.2077562326869806
3146552,2501,19.0,112.0,9,9,33,33,0.16964285714285715
3146553,2501,10.0,52.0,21,21,33,33,0.19230769230769232
3146554,2501,97.0,312.0,4,4,33,33,0.3108974358974359
3146557,2608,45.0,105.0,10,10,31,31,0.42857142857142855
3147339,2066,145.0,613.0,1,1,32,32,0.2365415986949429
3147340,2066,205.0,812.0,2,2,32,32,0.2524630541871921
3147344,2066,172.0,378.0,17,17,32,32,0.455026455026455
3147347,311,263.0,620.0,9,9,30,30,0.4241935483870968
3147352,41,23.0,155.0,11,11,35,35,0.14838709677419354
3147356,151,60.0,239.0,4,4,33,33,0.2510460251046025
3147357,218,181.0,635.0,3,3,37,37,0.28503937007874014
3147361,97,4.0,22.0,32,32,36,36,0.18181818181818182
3147362,97,29.0,106.0,13,13,36,36,0.27358490566037735
3147363,97,35.0,236.0,6,6,36,36,0.1483050847457627
3147365,97,29.0,166.0,13,13,36,36,0.1746987951807229
3147366,97,104.0,623.0,1,1,36,36,0.16693418940609953
3147460,111,100.0,448.0,1,1,35,35,0.22321428571428573
3147466,119,139.0,545.0,2,2,32,32,0.25504587155963304
3147475,295,89.0,255.0,10,10,35,35,0.34901960784313724
3147487,270,5.0,25.0,20,20,30,30,0.2
3147498,259,72.0,318.0,2,2,33,33,0.22641509433962265
3147500,259,332.0,863.0,4,4,33,33,0.3847045191193511
3147502,259,99.0,428.0,2,2,33,33,0.23130841121495327
3147503,259,222.0,535.0,1,1,33,33,0.41495327102803736
3147543,2378,34.0,201.0,3,3,30,30,0.1691542288557214
3147590,294,14.0,342.0,5,5,32,32,0.04093567251461988
3147594,294,108.0,625.0,3,3,32,32,0.1728
3147595,294,89.0,369.0,8,8,31,31,0.24119241192411925
3147596,2325,6.0,37.0,20,20,33,33,0.16216216216216217
3147597,2325,52.0,142.0,10,10,33,33,0.36619718309859156
3147613,197,42.0,179.0,7,7,32,32,0.2346368715083799
3147614,197,15.0,32.0,23,23,32,32,0.46875
3147623,305,117.0,364.0,5,5,32,32,0.32142857142857145
3147624,305,83.0,264.0,15,15,32,32,0.3143939393939394
3147658,222,4.0,27.0,21,21,36,36,0.14814814814814814
3147670,84,73.0,240.0,3,3,34,34,0.30416666666666664
3147672,84,8.0,49.0,20,20,34,34,0.16326530612244897
3147674,84,105.0,332.0,5,5,34,34,0.31626506024096385
3147675,84,2.0,23.0,26,26,34,34,0.08695652173913043
3147687,127,32.0,148.0,27,27,39,39,0.21621621621621623
3148862,112358,123.0,431.0,1,1,30,30,0.2853828306264501
3148863,112358,50.0,158.0,8,8,30,30,0.31645569620253167
3148865,112358,31.0,174.0,6,6,30,30,0.1781609195402299
3148919,2239,78.0,431.0,1,1,31,31,0.18097447795823665
3148927,62,294.0,715.0,4,4,35,35,0.4111888111888112
3148952,300,30.0,62.0,18,18,34,34,0.4838709677419355
3148954,2612,62.0,217.0,12,12,34,34,0.2857142857142857
3148956,2612,79.0,223.0,11,11,33,33,0.3542600896860987
3148957,2612,71.0,165.0,14,14,34,34,0.4303030303030303
3148966,2050,184.0,734.0,2,2,30,30,0.2506811989100817
3148968,2050,24.0,118.0,15,15,30,30,0.2033898305084746
3148969,2050,108.0,272.0,21,21,30,30,0.39705882352941174
3148983,2199,141.0,494.0,13,13,35,35,0.2854251012145749
3148985,2199,95.0,406.0,7,7,35,35,0.23399014778325122
3148986,339,49.0,192.0,7,7,36,36,0.2552083333333333
3148994,79,41.0,127.0,15,15,33,33,0.3228346456692913
3148995,79,210.0,733.0,1,1,33,33,0.286493860845839
3148996,79,9.0,57.0,22,22,33,33,0.15789473684210525
3148998,2724,90.0,285.0,8,8,35,35,0.3157894736842105
3148999,2724,39.0,107.0,16,16,35,35,0.3644859813084112
3149000,2724,52.0,191.0,7,7,35,35,0.27225130890052357
3149002,2724,55.0,212.0,11,11,35,35,0.25943396226415094
3149003,2724,13.0,37.0,24,24,35,35,0.35135135135135137
3149004,2724,35.0,192.0,3,3,35,35,0.18229166666666666
3149007,68,121.0,352.0,4,4,34,34,0.34375
3149008,68,74.0,164.0,13,13,34,34,0.45121951219512196
3149010,68,90.0,358.0,5,5,34,34,0.25139664804469275
3149011,68,64.0,259.0,5,5,34,34,0.2471042471042471
3149014,2197,197.0,730.0,1,1,33,33,0.26986301369863014
3149015,2197,29.0,246.0,12,12,33,33,0.11788617886178862
3149016,2197,52.0,260.0,7,7,33,33,0.2
3149017,2197,396.0,749.0,3,3,33,33,0.5287049399198932
3149018,2083,107.0,441.0,4,4,34,34,0.24263038548752835
3149021,2083,164.0,359.0,12,12,34,34,0.4568245125348189
3149022,322,10.0,60.0,17,17,33,33,0.16666666666666666
3149035,2005,29.0,128.0,12,12,31,31,0.2265625
3149036,2005,199.0,558.0,2,2,31,31,0.35663082437275984
3149038,2005,6.0,20.0,24,24,31,31,0.3
3149040,2005,4.0,23.0,23,23,31,31,0.17391304347826086
3149042,2005,39.0,219.0,4,4,31,31,0.1780821917808219
3149045,55,206.0,737.0,5,5,31,31,0.27951153324287653
3149046,55,40.0,336.0,2,2,31,31,0.11904761904761904
3149048,55,181.0,653.0,1,1,31,31,0.2771822358346095
3149049,55,27.0,196.0,11,11,31,31,0.1377551020408163
3149052,44,7.0,48.0,20,20,33,33,0.14583333333333334
3149053,44,7.0,45.0,22,22,33,33,0.15555555555555556
3149054,2633,147.0,457.0,1,1,32,32,0.32166301969365424
3149057,2633,35.0,103.0,24,24,32,32,0.33980582524271846
3149058,2633,104.0,364.0,1,1,32,32,0.2857142857142857
3149059,2633,34.0,214.0,4,4,32,32,0.1588785046728972
3149469,292,97.0,400.0,1,1,31,31,0.2425
3149470,292,33.0,329.0,2,2,31,31,0.10030395136778116
3149662,166,75.0,216.0,7,7,34,34,0.3472222222222222
3149665,166,40.0,220.0,8,8,34,34,0.18181818181818182
3149672,166,55.0,227.0,10,10,34,34,0.2422907488986784
3149897,164,1.0,39.0,25,25,32,32,0.02564102564102564
3149899,164,45.0,298.0,3,3,32,32,0.15100671140939598
3149902,164,184.0,643.0,3,3,32,32,0.28615863141524106
3149935,113,30.0,293.0,3,3,32,32,0.10238907849829351
3149938,239,19.0,36.0,23,23,34,34,0.5277777777777778
3149943,2377,39.0,195.0,4,4,31,31,0.2
3149947,2885,134.0,430.0,1,1,33,33,0.3116279069767442
3151396,2226,2.0,31.0,23,23,28,28,0.06451612903225806
3151414,2448,159.0,645.0,6,6,32,32,0.24651162790697675
3151415,2448,38.0,110.0,21,21,32,32,0.34545454545454546
3151417,2448,115.0,520.0,3,3,32,32,0.22115384615384615
3151437,2447,42.0,210.0,8,8,29,29,0.2
3151440,2447,7.0,180.0,12,12,29,29,0.03888888888888889
3151442,2447,131.0,665.0,3,3,29,29,0.19699248120300752
3151454,357,171.0,495.0,1,1,34,34,0.34545454545454546
3151455,357,48.0,193.0,10,10,34,34,0.24870466321243523
3151456,2193,119.0,355.0,1,1,30,30,0.3352112676056338
3151457,2193,18.0,93.0,16,16,30,30,0.1935483870967742
3151461,231,120.0,641.0,1,1,33,33,0.187207488299532
3151462,231,211.0,577.0,6,6,33,33,0.36568457538994803
3151463,231,10.0,29.0,23,23,33,33,0.3448275862068966
3151471,2717,11.0,66.0,17,17,32,32,0.16666666666666666
3151473,2011,25.0,110.0,13,13,29,29,0.22727272727272727
3151474,2011,15.0,57.0,19,19,29,29,0.2631578947368421
3151565,2130,180.0,547.0,10,10,32,32,0.3290676416819013
3151566,2130,155.0,642.0,1,1,32,32,0.24143302180685358
3151568,2130,232.0,736.0,2,2,32,32,0.31521739130434784
3151569,2130,6.0,26.0,24,24,32,32,0.23076923076923078
3151571,2130,96.0,328.0,3,3,32,32,0.2926829268292683
3151572,2130,89.0,235.0,13,13,32,32,0.37872340425531914
3151573,2130,17.0,161.0,13,13,32,32,0.10559006211180125
3151575,2130,4.0,58.0,20,20,32,32,0.06896551724137931
3152096,27,84.0,342.0,1,1,31,31,0.24561403508771928
3152098,27,14.0,39.0,21,21,31,31,0.358974358974359
3152099,27,26.0,96.0,15,15,31,31,0.2708333333333333
3152101,27,0.0,22.0,22,22,31,31,0.0
3152109,2154,39.0,284.0,2,2,31,31,0.13732394366197184
3152110,2154,25.0,225.0,6,6,31,31,0.1111111111111111
3152111,2154,96.0,323.0,5,5,31,31,0.29721362229102166
3152335,2572,45.0,397.0,4,4,29,29,0.11335012594458438
3152338,2572,133.0,300.0,2,2,20,20,0.44333333333333336
3152339,2572,45.0,234.0,4,4,29,29,0.19230769230769232
3152340,2572,134.0,547.0,1,1,19,19,0.2449725776965265
3152345,2000,33.0,195.0,14,14,31,31,0.16923076923076924
3152347,2000,66.0,209.0,2,2,31,31,0.3157894736842105
3152349,2000,63.0,243.0,3,3,31,31,0.25925925925925924
3153165,183,149.0,450.0,15,15,31,31,0.33111111111111113
3153167,149,79.0,225.0,24,24,33,33,0.3511111111111111
3153169,149,5.0,44.0,16,16,33,33,0.11363636363636363
3153174,2428,6.0,55.0,26,26,32,32,0.10909090909090909
3153184,2529,43.0,142.0,11,11,32,32,0.3028169014084507
3153186,2529,5.0,32.0,26,26,32,32,0.15625
3153187,2529,81.0,322.0,3,3,32,32,0.2515527950310559
3153374,155,31.0,139.0,13,13,30,30,0.22302158273381295
3153375,155,59.0,312.0,7,7,30,30,0.1891025641025641
3153376,155,124.0,389.0,1,1,30,30,0.31876606683804626
3153382,2379,16.0,83.0,16,16,33,33,0.1927710843373494
3153386,2379,228.0,673.0,1,1,33,33,0.3387815750371471
3153395,2504,109.0,408.0,1,1,33,33,0.26715686274509803
3153397,2504,53.0,331.0,2,2,33,33,0.16012084592145015
3153399,2934,150.0,498.0,1,1,33,33,0.30120481927710846
3153400,2934,180.0,463.0,4,4,33,33,0.38876889848812096
3153490,2115,58.0,283.0,4,4,31,31,0.2049469964664311
3153491,2115,46.0,240.0,2,2,31,31,0.19166666666666668
3153492,2115,110.0,846.0,3,3,31,31,0.13002364066193853
3153493,2115,42.0,225.0,7,7,31,31,0.18666666666666668
3153949,3084,21.0,102.0,14,14,30,30,0.20588235294117646
3153950,3084,29.0,252.0,3,3,30,30,0.11507936507936507
3154149,2450,85.0,424.0,1,1,34,34,0.20047169811320756
3154151,2450,57.0,221.0,10,10,34,34,0.2579185520361991
3154152,2450,56.0,172.0,14,14,34,34,0.32558139534883723
3154153,2450,91.0,480.0,4,4,34,34,0.18958333333333333
3154155,2640,242.0,521.0,2,2,35,35,0.46449136276391556
3154156,2640,222.0,780.0,1,1,35,35,0.2846153846153846
3154157,2640,42.0,223.0,11,11,35,35,0.18834080717488788
3154158,2640,134.0,375.0,10,10,35,35,0.35733333333333334
3154807,2739,30.0,82.0,14,14,33,33,0.36585365853658536
3154918,2582,21.0,87.0,24,24,35,35,0.2413793103448276
3154920,2582,172.0,686.0,2,2,35,35,0.25072886297376096
3154923,2582,33.0,147.0,14,14,35,35,0.22448979591836735
3154927,50,62.0,438.0,1,1,29,29,0.1415525114155251
3154928,50,38.0,312.0,2,2,29,29,0.12179487179487179
3154931,50,306.0,809.0,2,2,29,29,0.37824474660074164
3154933,50,20.0,196.0,4,4,29,29,0.10204081632653061
3154934,50,36.0,267.0,1,1,29,29,0.1348314606741573
3154937,2542,146.0,712.0,1,1,31,31,0.2050561797752809
3154938,2542,148.0,470.0,1,1,31,31,0.3148936170212766
3154939,2542,45.0,483.0,1,1,31,31,0.09316770186335403
3155382,311,20.0,330.0,1,1,30,30,0.06060606060606061
3155385,2619,32.0,195.0,7,7,35,35,0.1641025641025641
3155386,261,3.0,31.0,25,25,34,34,0.0967741935483871
3155387,235,55.0,217.0,12,12,32,32,0.2534562211981567
3155392,202,10.0,115.0,13,13,34,34,0.08695652173913043
3155402,87,4.0,21.0,28,28,38,38,0.19047619047619047
3155404,154,233.0,680.0,1,1,32,32,0.3426470588235294
3155406,338,10.0,66.0,15,15,32,32,0.15151515151515152
3155407,338,98.0,362.0,5,5,32,32,0.27071823204419887
3155409,2166,3.0,21.0,21,21,32,32,0.14285714285714285
3155414,2184,2.0,28.0,20,20,31,31,0.07142857142857142
3155481,2641,135.0,433.0,1,1,32,32,0.3117782909930716
3155482,156,4.0,22.0,23,23,33,33,0.18181818181818182
3155483,156,9.0,39.0,25,25,33,33,0.23076923076923078
3155485,305,10.0,60.0,17,17,32,32,0.16666666666666666
3155488,2599,37.0,201.0,9,9,33,33,0.18407960199004975
3155492,2599,28.0,96.0,13,13,33,33,0.2916666666666667
3155495,304,0.0,39.0,26,26,29,29,0.0
3155505,253,222.0,467.0,2,2,29,29,0.4753747323340471
3155527,2127,6.0,27.0,24,24,31,31,0.2222222222222222
3155534,26,46.0,377.0,1,1,36,36,0.1220159151193634
3155538,264,107.0,412.0,3,3,31,31,0.25970873786407767
3155540,264,27.0,65.0,21,21,31,31,0.4153846153846154
3155545,2400,22.0,191.0,13,13,32,32,0.11518324607329843
3155546,2400,39.0,110.0,24,24,32,32,0.35454545454545455
3155549,2400,178.0,499.0,2,2,32,32,0.35671342685370744
3155553,2400,21.0,254.0,5,5,32,32,0.08267716535433071
3155562,2016,152.0,480.0,5,5,32,32,0.31666666666666665
3155564,2016,26.0,212.0,21,21,32,32,0.12264150943396226
3155565,2016,15.0,40.0,25,25,32,32,0.375
3155566,2016,7.0,43.0,25,25,32,32,0.16279069767441862
3155568,2016,236.0,497.0,8,8,32,32,0.47484909456740443
3155570,2016,18.0,183.0,9,9,32,32,0.09836065573770492
3155578,344,0.0,26.0,23,23,32,32,0.0
3155582,2569,144.0,517.0,1,1,33,33,0.27852998065764023
3155583,2569,109.0,313.0,2,2,33,33,0.34824281150159747
3155584,2569,54.0,538.0,4,4,33,33,0.10037174721189591
3155701,2908,106.0,435.0,1,1,36,36,0.24367816091954023
3155702,2908,31.0,138.0,20,20,36,36,0.2246376811594203
3155706,2229,29.0,83.0,21,21,33,33,0.3493975903614458
3155707,2229,272.0,836.0,2,2,33,33,0.3253588516746411
3155710,2636,65.0,640.0,3,3,30,30,0.1015625
3155712,98,24.0,75.0,20,20,32,32,0.32
3155734,171,29.0,131.0,9,9,28,28,0.22137404580152673
3155736,108,36.0,192.0,9,9,30,30,0.1875
3155737,108,11.0,45.0,19,19,30,30,0.24444444444444444
3155743,219,120.0,420.0,6,6,28,28,0.2857142857142857
3155745,219,6.0,65.0,12,12,28,28,0.09230769230769231
3155747,2099,65.0,501.0,1,1,33,33,0.12974051896207583
3155749,314,49.0,233.0,8,8,35,35,0.21030042918454936
3155752,2174,50.0,311.0,9,9,33,33,0.1607717041800643
3155770,278,12.0,27.0,23,23,32,32,0.4444444444444444
3155771,167,171.0,572.0,3,3,31,31,0.29895104895104896
3155879,161,13.0,63.0,9,9,29,29,0.20634920634920634
3155882,2598,6.0,43.0,20,20,32,32,0.13953488372093023
3155884,2598,71.0,242.0,9,9,32,32,0.29338842975206614
3155886,349,59.0,165.0,9,9,30,30,0.3575757575757576
3155888,349,83.0,188.0,11,11,30,30,0.44148936170212766
3155890,349,10.0,41.0,20,20,30,30,0.24390243902439024
3155893,2198,32.0,100.0,20,20,33,33,0.32
3155894,2198,40.0,250.0,9,9,33,33,0.16
3155895,2198,12.0,74.0,22,22,33,33,0.16216216216216217
3155899,104,43.0,229.0,3,2,30,30,0.18777292576419213
3155901,2000,3.0,35.0,18,18,31,31,0.08571428571428572
3155906,2277,52.0,163.0,8,8,28,28,0.31901840490797545
3155909,2916,41.0,217.0,2,2,29,29,0.1889400921658986
3155911,2916,370.0,806.0,2,2,29,29,0.45905707196029777
3155912,2320,181.0,534.0,1,1,30,30,0.3389513108614232
3155913,2320,130.0,467.0,4,4,30,30,0.278372591006424
3155914,2320,108.0,390.0,3,3,30,30,0.27692307692307694
3155915,2320,30.0,209.0,9,9,30,30,0.14354066985645933
3155917,2320,5.0,57.0,25,25,30,30,0.08771929824561403
3155918,2320,207.0,410.0,1,1,30,30,0.5048780487804878
3155919,2447,75.0,220.0,10,10,29,29,0.3409090909090909
3155922,2534,55.0,286.0,7,7,35,35,0.19230769230769232
3155926,2534,148.0,438.0,2,2,35,35,0.3378995433789954
3155928,2545,35.0,161.0,17,17,32,32,0.21739130434782608
3155929,2545,0.0,43.0,21,20,32,32,0.0
3155930,2545,28.0,140.0,4,3,32,32,0.2
3155932,2545,52.0,242.0,7,6,32,32,0.21487603305785125
3155933,2617,5.0,32.0,16,16,34,34,0.15625
3155935,357,11.0,99.0,22,22,34,34,0.1111111111111111
3155936,2678,37.0,83.0,15,15,30,30,0.4457831325301205
3155938,2678,78.0,343.0,2,2,30,30,0.22740524781341107
3155940,2250,100.0,297.0,6,6,37,37,0.3367003367003367
3155941,2250,25.0,101.0,33,33,38,38,0.24752475247524752
3155945,2351,5.0,48.0,23,23,31,31,0.10416666666666667
3155996,233,29.0,138.0,7,7,33,33,0.21014492753623187
3155997,233,60.0,299.0,1,1,33,33,0.20066889632107024
3155998,2032,47.0,282.0,6,6,29,29,0.16666666666666666
3155999,6,10.0,25.0,21,21,33,33,0.4
3156001,2492,0.0,43.0,22,22,32,32,0.0
3156023,2169,134.0,380.0,11,11,36,36,0.3526315789473684
3156024,2169,22.0,81.0,23,23,36,36,0.2716049382716049
3156025,2169,10.0,32.0,29,29,36,36,0.3125
3156038,2415,20.0,66.0,17,17,31,31,0.30303030303030304
3156043,2450,82.0,441.0,1,1,34,34,0.18594104308390022
3156061,2010,22.0,47.0,24,24,29,29,0.46808510638297873
3156064,2010,44.0,213.0,5,5,29,29,0.20657276995305165
3156067,2010,91.0,253.0,3,3,29,29,0.35968379446640314
3156069,2010,501.0,926.0,1,1,29,29,0.541036717062635
3156070,2010,15.0,84.0,18,18,29,29,0.17857142857142858
3156083,2755,37.0,266.0,2,2,29,29,0.13909774436090225
3156086,2755,28.0,97.0,24,24,29,29,0.28865979381443296
3156087,2755,15.0,186.0,11,11,29,29,0.08064516129032258
3156090,2296,71.0,264.0,13,13,32,32,0.2689393939393939
3156091,2296,2.0,24.0,25,25,32,32,0.08333333333333333
3156093,2296,137.0,707.0,1,1,32,32,0.19377652050919378
3156094,2296,46.0,152.0,22,22,32,32,0.3026315789473684
3156095,2296,28.0,252.0,5,5,32,32,0.1111111111111111
3156099,2514,54.0,297.0,4,4,30,30,0.18181818181818182
3156101,2514,119.0,529.0,4,4,30,30,0.22495274102079396
3156103,2514,16.0,144.0,12,12,30,30,0.1111111111111111
3156150,292,2.0,20.0,24,24,31,31,0.1
3158225,2483,0.0,23.0,29,29,36,36,0.0
3158247,204,6.0,58.0,18,18,31,31,0.10344827586206896
3158249,204,6.0,68.0,13,13,31,31,0.08823529411764706
3158250,204,21.0,123.0,10,10,31,31,0.17073170731707318
3158267,2,3.0,21.0,23,23,35,35,0.14285714285714285
3158387,2737,9.0,23.0,22,22,32,32,0.391304347826087
3158394,2711,10.0,53.0,22,22,34,34,0.18867924528301888
3158439,2426,15.0,78.0,21,21,32,32,0.19230769230769232
3158440,2426,29.0,94.0,24,24,32,32,0.30851063829787234
3158441,2426,64.0,243.0,9,9,32,32,0.26337448559670784
3158442,2426,28.0,93.0,25,25,32,32,0.3010752688172043
3158443,2426,20.0,117.0,17,17,32,32,0.17094017094017094
3158444,2426,132.0,511.0,1,1,32,32,0.2583170254403131
3158613,47,19.0,54.0,19,19,32,32,0.35185185185185186
3158616,2217,7.0,32.0,26,26,31,31,0.21875
3158665,2755,32.0,265.0,2,2,29,29,0.12075471698113208
3158666,2755,86.0,202.0,2,2,29,29,0.42574257425742573
3158680,2379,420.0,896.0,3,3,33,33,0.46875
3158754,2504,2.0,26.0,26,26,33,33,0.07692307692307693
3158755,2504,8.0,151.0,9,9,33,33,0.052980132450331126
3158765,2006,8.0,59.0,19,19,33,33,0.13559322033898305
3158855,2261,6.0,58.0,23,23,35,35,0.10344827586206896
3158857,2261,57.0,199.0,16,16,35,35,0.2864321608040201
3158900,2448,3.0,25.0,22,22,32,32,0.12
3158901,2029,174.0,557.0,1,1,32,32,0.3123877917414722
3158902,2029,15.0,62.0,18,18,32,32,0.24193548387096775
3158904,2029,284.0,703.0,6,6,32,32,0.4039829302987198
3158905,2029,12.0,174.0,7,7,32,32,0.06896551724137931
3158906,2029,86.0,452.0,1,1,32,32,0.1902654867256637
3159319,2415,92.0,202.0,15,15,29,29,0.45544554455445546
3159363,2447,5.0,32.0,25,25,29,29,0.15625
3159512,2443,1.0,20.0,20,19,29,29,0.05
3160885,2296,7.0,43.0,21,21,27,27,0.16279069767441862
3160886,2296,15.0,57.0,20,20,28,28,0.2631578947368421
3161276,2569,14.0,83.0,15,15,30,30,0.1686746987951807
3161853,2678,14.0,57.0,12,12,24,24,0.24561403508771928
3163178,2,26.0,205.0,5,5,28,28,0.12682926829268293
3163762,50,61.0,287.0,2,2,21,21,0.21254355400696864
3164171,2400,71.0,328.0,3,3,21,21,0.21646341463414634
3165009,2483,13.0,35.0,14,14,22,22,0.37142857142857144
3165537,2400,4.0,47.0,13,13,15,15,0.0851063829787234
3948561,261,114.0,541.0,7,7,34,34,0.21072088724584104
